size_pop,max_iter,prob_mut,T,alpha,best_distance,time
26.0,50.0,0.25,0.75,0.001,3920.2410829124733,0.19486474990844727
26.0,50.0,0.25,0.75,0.0025,3512.4064584825123,0.2055497169494629
26.0,50.0,0.25,0.75,0.01,4036.6364713616495,0.19629406929016113
26.0,50.0,0.25,0.75,0.1,4177.613183849998,0.19853711128234863
26.0,50.0,0.25,0.75,0.25,3909.050169789747,0.20285964012145996
26.0,50.0,0.25,0.75,0.5,2758.6233130722044,0.20117878913879395
26.0,50.0,0.25,0.75,1.0,3204.6138092340316,0.19792604446411133
26.0,50.0,0.25,1.0,0.001,3021.872599968249,0.195418119430542
26.0,50.0,0.25,1.0,0.0025,2696.961199683373,0.1939854621887207
26.0,50.0,0.25,1.0,0.01,3117.2479674928204,0.19048857688903809
26.0,50.0,0.25,1.0,0.1,2937.9260541792164,0.19347763061523438
26.0,50.0,0.25,1.0,0.25,2880.9503303986085,0.195723295211792
26.0,50.0,0.25,1.0,0.5,3495.5743927849103,0.1918201446533203
26.0,50.0,0.25,1.0,1.0,2753.4047462177114,0.19689583778381348
26.0,50.0,0.5,0.001,0.001,2862.6953080960684,0.20908045768737793
26.0,50.0,0.5,0.001,0.0025,2870.3439978273336,0.20804882049560547
26.0,50.0,0.5,0.001,0.01,2763.6856832669173,0.2308347225189209
26.0,50.0,0.5,0.001,0.1,2918.605198289698,0.2082836627960205
26.0,50.0,0.5,0.001,0.25,2794.6865196123713,0.20213651657104492
26.0,50.0,0.5,0.001,0.5,2823.5535540748774,0.2103135585784912
26.0,50.0,0.5,0.001,1.0,2792.0143097795208,0.22076630592346191
26.0,50.0,0.5,0.0025,0.001,3104.602549284137,0.2170553207397461
26.0,50.0,0.5,0.0025,0.0025,2801.631673445476,0.23073816299438477
26.0,50.0,0.5,0.0025,0.01,2874.232368534317,0.21046018600463867
26.0,50.0,0.5,0.0025,0.1,2845.7805603265588,0.2190392017364502
26.0,50.0,0.5,0.0025,0.25,2797.7603656451674,0.20134592056274414
26.0,50.0,0.5,0.0025,0.5,2796.2946339376726,0.19877386093139648
26.0,50.0,0.5,0.0025,1.0,2980.9936745355585,0.21107220649719238
26.0,50.0,0.5,0.01,0.001,2980.593375273013,0.20219969749450684
26.0,50.0,0.5,0.01,0.0025,2911.9750575670373,0.20742011070251465
26.0,50.0,0.5,0.01,0.01,3124.414834060467,0.20246434211730957
26.0,50.0,0.5,0.01,0.1,2651.9580959397385,0.21663689613342285
26.0,50.0,0.5,0.01,0.25,2393.381230368549,0.2038865089416504
26.0,50.0,0.5,0.01,0.5,2639.4034317051596,0.20774412155151367
26.0,50.0,0.5,0.01,1.0,3138.446353102352,0.20945358276367188
26.0,50.0,0.5,0.1,0.001,2791.511123154364,0.20293402671813965
26.0,50.0,0.5,0.1,0.0025,2803.874025163753,0.1985940933227539
26.0,50.0,0.5,0.1,0.01,3024.812254705963,0.20877647399902344
26.0,50.0,0.5,0.1,0.1,2877.1371518096157,0.20270657539367676
26.0,50.0,0.5,0.1,0.25,2695.1424381049305,0.20904135704040527
26.0,50.0,0.5,0.1,0.5,2692.113346393782,0.20473957061767578
26.0,50.0,0.5,0.1,1.0,2912.0074580148994,0.20477056503295898
26.0,50.0,0.5,0.25,0.001,2612.084150438045,0.20122098922729492
26.0,50.0,0.5,0.25,0.0025,3311.5913885637087,0.20543408393859863
26.0,50.0,0.5,0.25,0.01,2966.9361922093367,0.20372462272644043
26.0,50.0,0.5,0.25,0.1,3440.6287631752743,0.20255064964294434
26.0,50.0,0.5,0.25,0.25,3157.4932528330655,0.20810770988464355
26.0,50.0,0.5,0.25,0.5,3538.4774168047124,0.19755148887634277
26.0,50.0,0.5,0.25,1.0,2790.850285279871,0.20279836654663086
26.0,50.0,0.5,0.5,0.001,3289.8422653662687,0.20984506607055664
26.0,50.0,0.5,0.5,0.0025,3367.845294854633,0.20169425010681152
26.0,50.0,0.5,0.5,0.01,3307.602669063752,0.2034599781036377
26.0,50.0,0.5,0.5,0.1,3536.7409584291395,0.20975589752197266
26.0,50.0,0.5,0.5,0.25,3369.981830641094,0.20707058906555176
26.0,50.0,0.5,0.5,0.5,3078.536159261251,0.20014381408691406
26.0,50.0,0.5,0.5,1.0,2615.58084966568,0.20372796058654785
26.0,50.0,0.5,0.75,0.001,3320.6974026590574,0.20639300346374512
26.0,50.0,0.5,0.75,0.0025,3498.80442924046,0.19723773002624512
26.0,50.0,0.5,0.75,0.01,3247.2941800574063,0.20793914794921875
26.0,50.0,0.5,0.75,0.1,3702.5805555187276,0.2104473114013672
26.0,50.0,0.5,0.75,0.25,3444.5733331427155,0.19989657402038574
26.0,50.0,0.5,0.75,0.5,3595.7005847809587,0.2146904468536377
26.0,50.0,0.5,0.75,1.0,2999.0001952186135,0.21063590049743652
26.0,50.0,0.5,1.0,0.001,2944.3701029946214,0.20108699798583984
26.0,50.0,0.5,1.0,0.0025,2634.19017341899,0.21118783950805664
26.0,50.0,0.5,1.0,0.01,2945.5819116534312,0.2015233039855957
26.0,50.0,0.5,1.0,0.1,2668.1010348146847,0.20317387580871582
26.0,50.0,0.5,1.0,0.25,2961.079250304991,0.20756101608276367
26.0,50.0,0.5,1.0,0.5,2712.7280613524827,0.2082371711730957
26.0,50.0,0.5,1.0,1.0,2758.7426295087594,0.2055056095123291
26.0,50.0,0.75,0.001,0.001,3019.722630371619,0.21127986907958984
26.0,50.0,0.75,0.001,0.0025,2868.5936527527597,0.2161693572998047
26.0,50.0,0.75,0.001,0.01,2862.789068307691,0.21547698974609375
26.0,50.0,0.75,0.001,0.1,2910.719586642638,0.21746587753295898
26.0,50.0,0.75,0.001,0.25,2920.5467618311673,0.21806836128234863
26.0,50.0,0.75,0.001,0.5,2831.7117450240276,0.21242523193359375
26.0,50.0,0.75,0.001,1.0,2979.4623198641634,0.22394371032714844
26.0,50.0,0.75,0.0025,0.001,3329.7337370927944,0.21649670600891113
26.0,50.0,0.75,0.0025,0.0025,2679.9136768444473,0.2159428596496582
26.0,50.0,0.75,0.0025,0.01,2978.4170913559715,0.21992206573486328
26.0,50.0,0.75,0.0025,0.1,2935.576256053929,0.21660351753234863
26.0,50.0,0.75,0.0025,0.25,2878.9552890045748,0.21700024604797363
26.0,50.0,0.75,0.0025,0.5,2669.253488223543,0.2204737663269043
26.0,50.0,0.75,0.0025,1.0,3199.7515626045943,0.21703815460205078
26.0,50.0,0.75,0.01,0.001,2767.640498361631,0.21139979362487793
26.0,50.0,0.75,0.01,0.0025,2863.2798257500835,0.22048735618591309
26.0,50.0,0.75,0.01,0.01,2868.493349226659,0.21692204475402832
26.0,50.0,0.75,0.01,0.1,3015.8080774640725,0.2165389060974121
26.0,50.0,0.75,0.01,0.25,2953.9387667718975,0.22182607650756836
26.0,50.0,0.75,0.01,0.5,2802.497945361075,0.21456027030944824
26.0,50.0,0.75,0.01,1.0,2861.618704601946,0.21344232559204102
26.0,50.0,0.75,0.1,0.001,2763.3293125874297,0.22864747047424316
26.0,50.0,0.75,0.1,0.0025,3051.5101841008695,0.22999286651611328
26.0,50.0,0.75,0.1,0.01,3471.1431304751063,0.21529674530029297
26.0,50.0,0.75,0.1,0.1,3009.211324969928,0.22513246536254883
26.0,50.0,0.75,0.1,0.25,3001.0559794282804,0.2157435417175293
26.0,50.0,0.75,0.1,0.5,2902.2837215284967,0.21654701232910156
26.0,50.0,0.75,0.1,1.0,2949.7804881478673,0.21541690826416016
26.0,50.0,0.75,0.25,0.001,3470.8207685012017,0.22141528129577637
26.0,50.0,0.75,0.25,0.0025,2896.2606256097047,0.21911215782165527
26.0,50.0,0.75,0.25,0.01,3041.2927966801726,0.22095870971679688
26.0,50.0,0.75,0.25,0.1,2913.9898573110017,0.21627211570739746
26.0,50.0,0.75,0.25,0.25,3103.2835833799627,0.21463322639465332
26.0,50.0,0.75,0.25,0.5,3236.756473292021,0.22562432289123535
26.0,50.0,0.75,0.25,1.0,3115.5745423077237,0.21477484703063965
26.0,50.0,0.75,0.5,0.001,2979.9727345608926,0.21567153930664062
26.0,50.0,0.75,0.5,0.0025,3069.244845059992,0.2198338508605957
26.0,50.0,0.75,0.5,0.01,3437.3591443970763,0.22180747985839844
26.0,50.0,0.75,0.5,0.1,3793.1249950141428,0.21818256378173828
26.0,50.0,0.75,0.5,0.25,3748.032864526418,0.23077607154846191
26.0,50.0,0.75,0.5,0.5,3293.0063561920797,0.21724176406860352
26.0,50.0,0.75,0.5,1.0,3049.4027774266906,0.21327829360961914
26.0,50.0,0.75,0.75,0.001,3170.778162554385,0.24090147018432617
26.0,50.0,0.75,0.75,0.0025,3327.0999384638435,0.21572279930114746
26.0,50.0,0.75,0.75,0.01,3673.889645416118,0.21205782890319824
26.0,50.0,0.75,0.75,0.1,3266.544029335351,0.2196810245513916
26.0,50.0,0.75,0.75,0.25,3229.108551475288,0.2173938751220703
26.0,50.0,0.75,0.75,0.5,3341.4526197944374,0.21843385696411133
26.0,50.0,0.75,0.75,1.0,2525.3658074304826,0.21744298934936523
26.0,50.0,0.75,1.0,0.001,3103.7128480155748,0.21575021743774414
26.0,50.0,0.75,1.0,0.0025,2810.438209452431,0.22732090950012207
26.0,50.0,0.75,1.0,0.01,2891.1463742342125,0.22110295295715332
26.0,50.0,0.75,1.0,0.1,2689.1321912810167,0.21957874298095703
26.0,50.0,0.75,1.0,0.25,2642.807071320117,0.2148454189300537
26.0,50.0,0.75,1.0,0.5,2687.697461778617,0.2202770709991455
26.0,50.0,0.75,1.0,1.0,2785.566163956064,0.21944332122802734
26.0,50.0,1.0,0.001,0.001,2827.10721593539,0.23405671119689941
26.0,50.0,1.0,0.001,0.0025,3536.1533579974803,0.2327885627746582
26.0,50.0,1.0,0.001,0.01,3068.4247156886195,0.22393393516540527
26.0,50.0,1.0,0.001,0.1,2963.2514034870824,0.2301168441772461
26.0,50.0,1.0,0.001,0.25,2720.9868734351985,0.22388386726379395
26.0,50.0,1.0,0.001,0.5,3086.1222579062382,0.22542786598205566
26.0,50.0,1.0,0.001,1.0,3273.723227827413,0.22913289070129395
26.0,50.0,1.0,0.0025,0.001,3264.2181896464876,0.26077842712402344
26.0,50.0,1.0,0.0025,0.0025,2982.478609572628,0.25492000579833984
26.0,50.0,1.0,0.0025,0.01,3220.893777341934,0.2985086441040039
26.0,50.0,1.0,0.0025,0.1,2956.402998036419,0.229203462600708
26.0,50.0,1.0,0.0025,0.25,3065.597984767171,0.23491835594177246
26.0,50.0,1.0,0.0025,0.5,3029.437106339906,0.24949336051940918
26.0,50.0,1.0,0.0025,1.0,2881.241701980036,0.23243498802185059
26.0,50.0,1.0,0.01,0.001,3085.49135689759,0.22329211235046387
26.0,50.0,1.0,0.01,0.0025,3027.5421756673954,0.2817683219909668
26.0,50.0,1.0,0.01,0.01,2952.9529272364525,0.2690448760986328
26.0,50.0,1.0,0.01,0.1,2884.2983216839575,0.2329235076904297
26.0,50.0,1.0,0.01,0.25,3265.3948526248696,0.22478246688842773
26.0,50.0,1.0,0.01,0.5,3131.907376026498,0.23197031021118164
26.0,50.0,1.0,0.01,1.0,2907.911235097167,0.3894476890563965
26.0,50.0,1.0,0.1,0.001,2785.094892066919,0.3270268440246582
26.0,50.0,1.0,0.1,0.0025,3114.007537797003,0.24293184280395508
26.0,50.0,1.0,0.1,0.01,3039.420193569838,0.2259197235107422
26.0,50.0,1.0,0.1,0.1,2766.2498674823096,0.23152804374694824
26.0,50.0,1.0,0.1,0.25,3002.6974772967033,0.2355043888092041
26.0,50.0,1.0,0.1,0.5,3085.6659244130833,0.22794079780578613
26.0,50.0,1.0,0.1,1.0,2929.5262150540166,0.2228071689605713
26.0,50.0,1.0,0.25,0.001,3605.9026363199628,0.2395787239074707
26.0,50.0,1.0,0.25,0.0025,3751.138501454242,0.2240431308746338
26.0,50.0,1.0,0.25,0.01,3303.9207075069107,0.22772479057312012
26.0,50.0,1.0,0.25,0.1,3962.0667741159386,0.23234343528747559
26.0,50.0,1.0,0.25,0.25,3825.577911782224,0.2356581687927246
26.0,50.0,1.0,0.25,0.5,3475.2209341766534,0.2202317714691162
26.0,50.0,1.0,0.25,1.0,2928.9249034021877,0.2261524200439453
26.0,50.0,1.0,0.5,0.001,3767.1776050409785,0.2370748519897461
26.0,50.0,1.0,0.5,0.0025,3352.432276597266,0.234358549118042
26.0,50.0,1.0,0.5,0.01,3114.8633294527285,0.22759342193603516
26.0,50.0,1.0,0.5,0.1,3528.952697876956,0.2259821891784668
26.0,50.0,1.0,0.5,0.25,3220.7199913177355,0.2321474552154541
26.0,50.0,1.0,0.5,0.5,3532.050944258827,0.2301349639892578
26.0,50.0,1.0,0.5,1.0,2763.6012241208655,0.22593927383422852
26.0,50.0,1.0,0.75,0.001,3458.630599794012,0.22336554527282715
26.0,50.0,1.0,0.75,0.0025,3375.0543000842754,0.23409652709960938
26.0,50.0,1.0,0.75,0.01,3453.839918958463,0.22562050819396973
26.0,50.0,1.0,0.75,0.1,3365.0435376330533,0.22599172592163086
26.0,50.0,1.0,0.75,0.25,3186.0939124554598,0.23438358306884766
26.0,50.0,1.0,0.75,0.5,3316.427634302279,0.23739218711853027
26.0,50.0,1.0,0.75,1.0,2921.9865319537175,0.23356270790100098
26.0,50.0,1.0,1.0,0.001,3031.5146039096207,0.22654271125793457
26.0,50.0,1.0,1.0,0.0025,3209.4034849487057,0.2274477481842041
26.0,50.0,1.0,1.0,0.01,3315.111864106658,0.2284393310546875
26.0,50.0,1.0,1.0,0.1,2971.1381218281067,0.22941851615905762
26.0,50.0,1.0,1.0,0.25,3102.3513410153128,0.23795604705810547
26.0,50.0,1.0,1.0,0.5,2955.169252320429,0.22685551643371582
26.0,50.0,1.0,1.0,1.0,3315.512929070625,0.22502851486206055
26.0,100.0,0.001,0.001,0.001,3788.628300713605,0.365220308303833
26.0,100.0,0.001,0.001,0.0025,4303.864205780611,0.3567483425140381
26.0,100.0,0.001,0.001,0.01,4220.046278583442,0.36021852493286133
26.0,100.0,0.001,0.001,0.1,4324.630768587503,0.3543815612792969
26.0,100.0,0.001,0.001,0.25,4075.3191805980077,0.36679744720458984
26.0,100.0,0.001,0.001,0.5,3556.881359002123,0.36252832412719727
26.0,100.0,0.001,0.001,1.0,4067.975373571514,0.37305259704589844
26.0,100.0,0.001,0.0025,0.001,4032.944304274797,0.36657071113586426
26.0,100.0,0.001,0.0025,0.0025,4110.563493510199,0.3731060028076172
26.0,100.0,0.001,0.0025,0.01,4621.917233735301,0.3585069179534912
26.0,100.0,0.001,0.0025,0.1,4453.786909350132,0.3632957935333252
26.0,100.0,0.001,0.0025,0.25,4027.020099614564,0.3639099597930908
26.0,100.0,0.001,0.0025,0.5,4555.421353235044,0.36223864555358887
26.0,100.0,0.001,0.0025,1.0,4369.535042107593,0.36577534675598145
26.0,100.0,0.001,0.01,0.001,3907.6068707598565,0.36385345458984375
26.0,100.0,0.001,0.01,0.0025,4112.909466608918,0.35831618309020996
26.0,100.0,0.001,0.01,0.01,3650.469394591689,0.35855650901794434
26.0,100.0,0.001,0.01,0.1,4287.894531212725,0.3787977695465088
26.0,100.0,0.001,0.01,0.25,3603.855428674297,0.36845970153808594
26.0,100.0,0.001,0.01,0.5,3160.385288289252,0.36241841316223145
26.0,100.0,0.001,0.01,1.0,4408.683564755351,0.37325191497802734
26.0,100.0,0.001,0.1,0.001,3969.7531443664425,0.3669576644897461
26.0,100.0,0.001,0.1,0.0025,4202.672423479395,0.38079118728637695
26.0,100.0,0.001,0.1,0.01,4469.854331389157,0.3633105754852295
26.0,100.0,0.001,0.1,0.1,4319.319518838033,0.3600771427154541
26.0,100.0,0.001,0.1,0.25,4081.8622864962435,0.3612825870513916
26.0,100.0,0.001,0.1,0.5,3365.8446701179814,0.3842194080352783
26.0,100.0,0.001,0.1,1.0,4033.0754475064978,0.3632843494415283
26.0,100.0,0.001,0.25,0.001,4865.486602778111,0.36042308807373047
26.0,100.0,0.001,0.25,0.0025,4892.959151323491,0.36893725395202637
26.0,100.0,0.001,0.25,0.01,4165.025924552466,0.3587303161621094
26.0,100.0,0.001,0.25,0.1,4306.887493512567,0.3537938594818115
26.0,100.0,0.001,0.25,0.25,3510.459856020009,0.3703019618988037
26.0,100.0,0.001,0.25,0.5,4851.814102518905,0.3786332607269287
26.0,100.0,0.001,0.25,1.0,4279.423397668879,0.36885762214660645
26.0,100.0,0.001,0.5,0.001,4590.837947329505,0.40090394020080566
26.0,100.0,0.001,0.5,0.0025,4883.648135357999,0.35471582412719727
26.0,100.0,0.001,0.5,0.01,4233.438737792981,0.35851359367370605
26.0,100.0,0.001,0.5,0.1,4233.469657789395,0.3603668212890625
26.0,100.0,0.001,0.5,0.25,4256.115364410678,0.364485502243042
26.0,100.0,0.001,0.5,0.5,4796.698961421931,0.3589329719543457
26.0,100.0,0.001,0.5,1.0,3675.3739864476224,0.360762357711792
26.0,100.0,0.001,0.75,0.001,4413.351453389375,0.3534984588623047
26.0,100.0,0.001,0.75,0.0025,4060.3923374610217,0.3571937084197998
26.0,100.0,0.001,0.75,0.01,4663.210776525943,0.35968661308288574
26.0,100.0,0.001,0.75,0.1,5243.806265051176,0.3533768653869629
26.0,100.0,0.001,0.75,0.25,4572.532590627813,0.35503387451171875
26.0,100.0,0.001,0.75,0.5,4631.545218097599,0.36388659477233887
26.0,100.0,0.001,0.75,1.0,4546.792971029757,0.3633561134338379
26.0,100.0,0.001,1.0,0.001,4430.702679342896,0.3533356189727783
26.0,100.0,0.001,1.0,0.0025,4409.916848637891,0.3624100685119629
26.0,100.0,0.001,1.0,0.01,3697.4071252384047,0.35065627098083496
26.0,100.0,0.001,1.0,0.1,3928.9191084994836,0.3493654727935791
26.0,100.0,0.001,1.0,0.25,3865.8760895003334,0.35828375816345215
26.0,100.0,0.001,1.0,0.5,3768.6716049668303,0.35871386528015137
26.0,100.0,0.001,1.0,1.0,4505.126725285683,0.35852599143981934
26.0,100.0,0.0025,0.001,0.001,3845.9669374200325,0.36594533920288086
26.0,100.0,0.0025,0.001,0.0025,4822.356653168696,0.3601851463317871
26.0,100.0,0.0025,0.001,0.01,4116.685860231456,0.353196382522583
26.0,100.0,0.0025,0.001,0.1,3993.264247178362,0.3754854202270508
26.0,100.0,0.0025,0.001,0.25,4389.190855157084,0.36248230934143066
26.0,100.0,0.0025,0.001,0.5,4256.131718399901,0.3555872440338135
26.0,100.0,0.0025,0.001,1.0,4340.031408616125,0.36205410957336426
26.0,100.0,0.0025,0.0025,0.001,3523.9853705983496,0.3722696304321289
26.0,100.0,0.0025,0.0025,0.0025,3613.767241241897,0.3546874523162842
26.0,100.0,0.0025,0.0025,0.01,3644.4901710421404,0.364971399307251
26.0,100.0,0.0025,0.0025,0.1,4446.95646060738,0.3566558361053467
26.0,100.0,0.0025,0.0025,0.25,4312.443623833053,0.36106157302856445
26.0,100.0,0.0025,0.0025,0.5,4367.617662083774,0.3627474308013916
26.0,100.0,0.0025,0.0025,1.0,3435.6093907532845,0.3691866397857666
26.0,100.0,0.0025,0.01,0.001,4516.460126405012,0.35894775390625
26.0,100.0,0.0025,0.01,0.0025,4330.498024058273,0.37121009826660156
26.0,100.0,0.0025,0.01,0.01,3707.5869146361083,0.3579394817352295
26.0,100.0,0.0025,0.01,0.1,3484.603540320688,0.35511112213134766
26.0,100.0,0.0025,0.01,0.25,3759.5963967039047,0.36487627029418945
26.0,100.0,0.0025,0.01,0.5,4104.8454249580645,0.36767101287841797
26.0,100.0,0.0025,0.01,1.0,3832.8160594079586,0.3555796146392822
26.0,100.0,0.0025,0.1,0.001,4482.478476413072,0.36513543128967285
26.0,100.0,0.0025,0.1,0.0025,3821.219640702043,0.36047983169555664
26.0,100.0,0.0025,0.1,0.01,3753.482152845679,0.3690981864929199
26.0,100.0,0.0025,0.1,0.1,4193.398634257289,0.3623077869415283
26.0,100.0,0.0025,0.1,0.25,3584.199434221575,0.3685495853424072
26.0,100.0,0.0025,0.1,0.5,3736.4333203145375,0.35707831382751465
26.0,100.0,0.0025,0.1,1.0,4481.721975062756,0.3657364845275879
26.0,100.0,0.0025,0.25,0.001,3717.584715733471,0.35817408561706543
26.0,100.0,0.0025,0.25,0.0025,4512.639944823638,0.355938196182251
26.0,100.0,0.0025,0.25,0.01,3751.282492488664,0.362499475479126
26.0,100.0,0.0025,0.25,0.1,3600.5337446883073,0.3681175708770752
26.0,100.0,0.0025,0.25,0.25,4879.885709965338,0.3618137836456299
26.0,100.0,0.0025,0.25,0.5,4214.83880977729,0.3682403564453125
26.0,100.0,0.0025,0.25,1.0,4044.6566659715686,0.35645270347595215
26.0,100.0,0.0025,0.5,0.001,4064.788192651167,0.3680410385131836
26.0,100.0,0.0025,0.5,0.0025,4060.755590835404,0.356048583984375
26.0,100.0,0.0025,0.5,0.01,4523.571009139972,0.3637363910675049
26.0,100.0,0.0025,0.5,0.1,5076.16717990522,0.36091113090515137
26.0,100.0,0.0025,0.5,0.25,4875.110283317365,0.36164045333862305
26.0,100.0,0.0025,0.5,0.5,4377.607148071463,0.3616790771484375
26.0,100.0,0.0025,0.5,1.0,4406.859161434291,0.3569772243499756
26.0,100.0,0.0025,0.75,0.001,4805.811616302019,0.35904645919799805
26.0,100.0,0.0025,0.75,0.0025,4778.8269344872,0.3597731590270996
26.0,100.0,0.0025,0.75,0.01,4493.346147926037,0.3588237762451172
26.0,100.0,0.0025,0.75,0.1,5008.689222897697,0.3619253635406494
26.0,100.0,0.0025,0.75,0.25,4776.779953098666,0.3733406066894531
26.0,100.0,0.0025,0.75,0.5,4520.3563907318485,0.36655116081237793
26.0,100.0,0.0025,0.75,1.0,4153.258398721302,0.3720970153808594
26.0,100.0,0.0025,1.0,0.001,4107.905258550823,0.3662257194519043
26.0,100.0,0.0025,1.0,0.0025,4035.8453065508047,0.35847997665405273
26.0,100.0,0.0025,1.0,0.01,3929.2052911305705,0.36392998695373535
26.0,100.0,0.0025,1.0,0.1,3431.8963170764214,0.3705930709838867
26.0,100.0,0.0025,1.0,0.25,3550.470477092632,0.3578972816467285
26.0,100.0,0.0025,1.0,0.5,3591.936485261876,0.36688828468322754
26.0,100.0,0.0025,1.0,1.0,4294.7218662354035,0.3621480464935303
26.0,100.0,0.01,0.001,0.001,3459.986542828926,0.3633549213409424
26.0,100.0,0.01,0.001,0.0025,3983.6873273365973,0.3640415668487549
26.0,100.0,0.01,0.001,0.01,3594.4652321829017,0.37468385696411133
26.0,100.0,0.01,0.001,0.1,3838.263066536204,0.39985084533691406
26.0,100.0,0.01,0.001,0.25,3593.6649385108794,0.3944401741027832
26.0,100.0,0.01,0.001,0.5,3688.2246764155584,0.35431337356567383
26.0,100.0,0.01,0.001,1.0,3665.382610020343,0.35889744758605957
26.0,100.0,0.01,0.0025,0.001,3543.745467796175,0.38004398345947266
26.0,100.0,0.01,0.0025,0.0025,4310.262641340778,0.3649253845214844
26.0,100.0,0.01,0.0025,0.01,3494.4534433954486,0.36563849449157715
26.0,100.0,0.01,0.0025,0.1,3803.9520980950815,0.3611176013946533
26.0,100.0,0.01,0.0025,0.25,3735.8910632542775,0.35848021507263184
26.0,100.0,0.01,0.0025,0.5,3835.812883539712,0.3542490005493164
26.0,100.0,0.01,0.0025,1.0,3715.2386975409745,0.36372923851013184
26.0,100.0,0.01,0.01,0.001,3572.128141815325,0.36141252517700195
26.0,100.0,0.01,0.01,0.0025,3757.2298378062865,0.35567688941955566
26.0,100.0,0.01,0.01,0.01,3862.815804269667,0.3584468364715576
26.0,100.0,0.01,0.01,0.1,3149.8588904408134,0.3649139404296875
26.0,100.0,0.01,0.01,0.25,4210.7687014895655,0.35953545570373535
26.0,100.0,0.01,0.01,0.5,3886.192385149237,0.3738558292388916
26.0,100.0,0.01,0.01,1.0,3707.1674747245406,0.351837158203125
26.0,100.0,0.01,0.1,0.001,3560.3687836946733,0.3555145263671875
26.0,100.0,0.01,0.1,0.0025,4168.880279104095,0.373091459274292
26.0,100.0,0.01,0.1,0.01,3761.442602441754,0.3740229606628418
26.0,100.0,0.01,0.1,0.1,3941.5294168681394,0.3602416515350342
26.0,100.0,0.01,0.1,0.25,3596.255390615785,0.36379575729370117
26.0,100.0,0.01,0.1,0.5,3967.723070660396,0.3537321090698242
26.0,100.0,0.01,0.1,1.0,3902.9781092757275,0.35507822036743164
26.0,100.0,0.01,0.25,0.001,3696.2134638448824,0.3677504062652588
26.0,100.0,0.01,0.25,0.0025,5105.52416159281,0.3613550662994385
26.0,100.0,0.01,0.25,0.01,4061.90688115946,0.3914365768432617
26.0,100.0,0.01,0.25,0.1,3868.3963868904175,0.36291003227233887
26.0,100.0,0.01,0.25,0.25,3974.353374722572,0.3687269687652588
26.0,100.0,0.01,0.25,0.5,3835.6935197943317,0.368206262588501
26.0,100.0,0.01,0.25,1.0,4217.142752825692,0.3662123680114746
26.0,100.0,0.01,0.5,0.001,3950.947356180463,0.3596968650817871
26.0,100.0,0.01,0.5,0.0025,4217.759110601257,0.3566396236419678
26.0,100.0,0.01,0.5,0.01,4353.001511939115,0.36501121520996094
26.0,100.0,0.01,0.5,0.1,3692.985330375904,0.3549022674560547
26.0,100.0,0.01,0.5,0.25,4068.458786809791,0.3571467399597168
26.0,100.0,0.01,0.5,0.5,4025.3417534220844,0.3667876720428467
26.0,100.0,0.01,0.5,1.0,3656.4211752869583,0.35785508155822754
26.0,100.0,0.01,0.75,0.001,4388.114502299859,0.3558688163757324
26.0,100.0,0.01,0.75,0.0025,4434.530731647537,0.36556053161621094
26.0,100.0,0.01,0.75,0.01,4372.6271587245765,0.37151098251342773
26.0,100.0,0.01,0.75,0.1,4202.26300866691,0.3607347011566162
26.0,100.0,0.01,0.75,0.25,4328.340191362531,0.3603348731994629
26.0,100.0,0.01,0.75,0.5,4666.342282512938,0.3687722682952881
26.0,100.0,0.01,0.75,1.0,3360.655697693372,0.3522458076477051
26.0,100.0,0.01,1.0,0.001,3928.933024422668,0.3576388359069824
26.0,100.0,0.01,1.0,0.0025,3781.5380252508708,0.36050939559936523
26.0,100.0,0.01,1.0,0.01,3806.051214060155,0.34705519676208496
26.0,100.0,0.01,1.0,0.1,3965.982097338369,0.35605669021606445
26.0,100.0,0.01,1.0,0.25,3457.003412064097,0.35564517974853516
26.0,100.0,0.01,1.0,0.5,3558.072825595714,0.3557291030883789
26.0,100.0,0.01,1.0,1.0,3763.535311320997,0.3636956214904785
26.0,100.0,0.1,0.001,0.001,2993.122402572414,0.37123823165893555
26.0,100.0,0.1,0.001,0.0025,2868.7726745501177,0.3779175281524658
26.0,100.0,0.1,0.001,0.01,2806.9985508661807,0.398709774017334
26.0,100.0,0.1,0.001,0.1,2857.1762546195546,0.37768077850341797
26.0,100.0,0.1,0.001,0.25,2754.5327609359065,0.36557817459106445
26.0,100.0,0.1,0.001,0.5,2548.063002297094,0.36760544776916504
26.0,100.0,0.1,0.001,1.0,3001.9523815863677,0.36830592155456543
26.0,100.0,0.1,0.0025,0.001,3085.5053671625287,0.36740994453430176
26.0,100.0,0.1,0.0025,0.0025,3192.810013014258,0.36612510681152344
26.0,100.0,0.1,0.0025,0.01,2915.161830246649,0.36853861808776855
26.0,100.0,0.1,0.0025,0.1,3218.8948520402405,0.36005735397338867
26.0,100.0,0.1,0.0025,0.25,2908.5319312517313,0.3838942050933838
26.0,100.0,0.1,0.0025,0.5,2933.169510717064,0.3719325065612793
26.0,100.0,0.1,0.0025,1.0,2850.34254908803,0.36844801902770996
26.0,100.0,0.1,0.01,0.001,2785.167876547142,0.3775029182434082
26.0,100.0,0.1,0.01,0.0025,2794.825889747755,0.38181495666503906
26.0,100.0,0.1,0.01,0.01,2425.9478072461134,0.3686680793762207
26.0,100.0,0.1,0.01,0.1,3027.395707645726,0.37261080741882324
26.0,100.0,0.1,0.01,0.25,2854.851650037951,0.37542295455932617
